id_delito,fecha,franja_horaria,tipo,subtipo,uso_armas,t_respuesta (min),arresto,Id_arresto,Id_oficial,barrio,comuna,latitud,longitud,victimas
DEL1000647260,1/2/2021,16,Hurto (sin violencia),,,165,no,,1100124,Palermo,14,-34.582714,-58.421992,0
DEL1000647261,1/2/2021,20,Robo (con violencia),Con uso de moto,,180,si,ARR0217790,1100005,Saavedra,12,-34.545564,-58.488377,0
DEL1000647262,1/2/2021,12,Robo (con violencia),,Arma de fuego,101,no,,1100291,Palermo,14,-34.589543,-58.429637,0
DEL1000647263,1/2/2021,19,Hurto (sin violencia),Hurto Automotor,,97,no,,1100022,Parque Chacabuco,7,-34.640093,-58.445715,0
DEL1000647264,1/2/2021,20,Robo (con violencia),,,42,si,ARR0217791,1100298,Belgrano,13,-34.560131,-58.452658,0
DEL1000647265,1/2/2021,19,Hurto (sin violencia),,,126,si,ARR0217792,1100307,Palermo,14,-34.583296,-58.426029,0
DEL1000647266,1/2/2021,20,Robo (con violencia),Con uso de moto,,73,si,ARR0217793,1100576,Belgrano,13,-34.555553,-58.455318,0
DEL1000647267,1/2/2021,20,Hurto (sin violencia),,,160,si,ARR0217794,1100439,Monserrat,1,-34.617294,-58.385844,0
DEL1000647268,1/2/2021,18,Hurto (sin violencia),,,59,no,,1100321,Mataderos,9,-34.672638,-58.50181,0
DEL1000647269,1/2/2021,19,Robo (con violencia),,,26,no,,1100558,Caballito,6,-34.610888,-58.458925,0
DEL1000647270,1/2/2021,20,Robo (con violencia),,Arma cortante,169,no,,1100159,San Nicolas,1,-34.606701,-58.39075,0
DEL1000647271,1/2/2021,20,Hurto (sin violencia),Hurto Automotor,,93,no,,1100537,Boedo,5,-34.627872,-58.41594,0
DEL1000647272,1/2/2021,19,Robo (con violencia),,,151,si,ARR0217795,1100363,Caballito,6,-34.618649,-58.450301,0
DEL1000647273,1/2/2021,21,Robo (con violencia),,,98,no,,1100581,Monserrat,1,-34.611831,-58.380547,0
DEL1000647274,1/2/2021,21,Robo (con violencia),,Arma de fuego,180,no,,1100156,Monte Castro,10,-34.617948,-58.500436,0
DEL1000647275,1/2/2021,0,Hurto (sin violencia),,,42,no,,1100002,Barracas,4,-34.631992,-58.372955,0
DEL1000647276,1/2/2021,21,Robo (con violencia),,,153,si,ARR0217796,1100365,Palermo,14,-34.577338,-58.439074,0
DEL1000647277,1/2/2021,21,Robo (con violencia),,,127,si,ARR0217797,1100288,Parque Chas,15,-34.58641,-58.482275,0
DEL1000647278,1/2/2021,21,Hurto (sin violencia),,,121,si,ARR0217798,1100064,Villa Real,10,-34.61936,-58.518168,0
DEL1000647279,1/2/2021,23,Robo (con violencia),,Arma de fuego,28,no,,1100597,Palermo,14,-34.571369,-58.41187,0
DEL1000647280,1/2/2021,23,Robo (con violencia),,,63,si,ARR0217799,1100571,Recoleta,2,-34.589593,-58.408451,0
DEL1000647281,1/2/2021,23,Robo (con violencia),Con uso de moto,,178,no,,1100329,Flores,7,-34.625604,-58.46111,0
DEL1000647282,1/2/2021,23,Robo (con violencia),Con uso de moto,,108,si,ARR0217800,1100369,Parque Chacabuco,7,-34.636938,-58.432134,0
DEL1000647283,1/2/2021,23,Robo (con violencia),,Arma de fuego,121,no,,1100039,Boca,4,-34.635918,-58.360375,0
DEL1000647284,1/2/2021,21,Robo (con violencia),,,177,no,,1100063,Balvanera,3,-34.604917,-58.401967,0
DEL1000647285,1/2/2021,22,Robo (con violencia),,Arma de fuego,163,no,,1100425,Barracas,4,-34.651508,-58.395431,0
DEL1000647286,1/2/2021,23,Robo (con violencia),,Arma de fuego,131,no,,1100465,Nueva Pompeya,4,-34.659325,-58.424697,0
DEL1000647287,1/2/2021,22,Hurto (sin violencia),,,137,no,,1100296,Balvanera,3,-34.604408,-58.395006,0
DEL1000647288,1/2/2021,20,Robo (con violencia),,,74,no,,1100033,Constitución,1,-34.618501,-58.378092,0
DEL1000647289,1/2/2021,23,Hurto (sin violencia),,,71,si,ARR0217801,1100153,Constitución,1,-34.622241,-58.382968,0
DEL1000647290,1/2/2021,8,Robo (con violencia),,Arma de fuego,159,no,,1100122,Boca,4,-34.618686,-58.355815,0
DEL1000647291,1/2/2021,10,Hurto (sin violencia),,,133,no,,1100268,Nueva Pompeya,4,-34.643612,-58.429308,0
DEL1000647292,1/2/2021,16,Hurto (sin violencia),,,125,no,,1100537,Flores,7,-34.648812,-58.440701,0
DEL1000647293,1/2/2021,20,Hurto (sin violencia),,,34,no,,1100334,Chacarita,15,-34.591702,-58.447601,0
DEL1000647294,1/2/2021,23,Robo (con violencia),,Arma cortante,29,no,,1100566,Barracas,4,-34.649678,-58.389133,0
DEL1000647295,1/2/2021,20,Robo (con violencia),,,98,no,,1100246,Villa Lugano,8,-34.666151,-58.489867,0
DEL1000647296,1/2/2021,23,Robo (con violencia),,,178,no,,1100520,Palermo,14,-34.597762,-58.420167,0
DEL1000647297,1/2/2021,11,Robo (con violencia),Con uso de moto,Arma de fuego,85,no,,1100299,Nuñez,13,-34.541774,-58.469301,0
DEL1000647298,1/2/2021,23,Robo (con violencia),,,179,si,ARR0217802,1100127,Parque Patricios,4,-34.641318,-58.39389,0
DEL1000647299,1/2/2021,20,Hurto (sin violencia),,,129,no,,1100269,Villa Lugano,8,-34.681717,-58.489346,0
DEL1000647300,1/2/2021,16,Robo (con violencia),,,141,si,ARR0217803,1100225,Villa Devoto,11,-34.590175,-58.509016,0
DEL1000647301,1/2/2021,1,Robo (con violencia),,,156,no,,1100024,Belgrano,13,-34.56428,-58.453244,0
DEL1000647302,1/2/2021,10,Hurto (sin violencia),,,66,si,ARR0217804,1100127,Villa Lugano,8,-34.683199,-58.479371,0
DEL1000647303,1/2/2021,16,Robo (con violencia),,,77,no,,1100219,San Nicolas,1,-34.599389,-58.387204,0
DEL1000647304,1/2/2021,15,Hurto (sin violencia),,,71,no,,1100407,Flores,7,-34.618589,-58.470391,0
DEL1000647305,1/2/2021,8,Robo (con violencia),,,87,no,,1100333,Recoleta,2,-34.589924,-58.3987,0
DEL1000647306,1/2/2021,23,Hurto (sin violencia),,,151,no,,1100219,Palermo,14,-34.583532,-58.41174,0
DEL1000647308,1/2/2021,6,Hurto (sin violencia),,,84,si,ARR0217805,1100569,Palermo,14,-34.587306,-58.411109,0
DEL1000647309,1/2/2021,11,Hurto (sin violencia),Hurto Automotor,,125,si,ARR0217806,1100216,Balvanera,3,-34.616351,-58.406944,0
DEL1000647310,1/2/2021,19,Hurto (sin violencia),,,137,no,,1100540,Palermo,14,-34.581648,-58.42128,0
DEL1000647312,1/2/2021,7,Robo (con violencia),,Arma cortante,91,no,,1100408,Barracas,4,-34.648271,-58.389245,0
DEL1000647313,1/2/2021,6,Robo (con violencia),,Arma de fuego,58,no,,1100394,Barracas,4,-34.655711,-58.390293,0
DEL1000647314,1/2/2021,22,Robo (con violencia),Con uso de moto,Arma de fuego,39,no,,1100263,Belgrano,13,-34.537737,-58.458121,0
DEL1000647315,1/2/2021,14,Robo (con violencia),,,79,si,ARR0217808,1100534,Balvanera,3,-34.620136,-58.410248,0
DEL1000647316,1/2/2021,2,Hurto (sin violencia),,,166,no,,1100029,Boedo,5,-34.630184,-58.423265,0
DEL1000647317,1/2/2021,15,Hurto (sin violencia),,,166,si,ARR0217809,1100115,Parque Chacabuco,7,-34.635913,-58.426444,0
DEL1000647318,1/2/2021,6,Hurto (sin violencia),,,65,si,ARR0217810,1100116,Villa Pueyrredón,12,-34.580621,-58.513447,0
DEL1000647319,1/2/2021,15,Hurto (sin violencia),,,99,no,,1100254,Palermo,14,-34.570405,-58.435688,0
DEL1000647320,1/2/2021,20,Hurto (sin violencia),,,144,si,ARR0217811,1100060,Constitución,1,-34.625995,-58.383983,0
DEL1000647321,1/2/2021,3,Robo (con violencia),,,172,si,ARR0217812,1100062,Saavedra,12,-34.552667,-58.498656,0
DEL1000647322,1/2/2021,13,Hurto (sin violencia),,,140,no,,1100461,Monserrat,1,-34.610781,-58.390334,0
DEL1000647323,1/2/2021,14,Robo (con violencia),,,75,si,ARR0217813,1100304,Mataderos,9,-34.666172,-58.510351,0
DEL1000647324,1/2/2021,10,Robo (con violencia),,,179,no,,1100226,Constitución,1,-34.619684,-58.390191,0
DEL1000647325,1/2/2021,7,Robo (con violencia),,,86,si,ARR0217814,1100367,Boedo,5,-34.627411,-58.419958,0
DEL1000647326,1/2/2021,18,Robo (con violencia),,,46,no,,1100572,Almagro,5,-34.611704,-58.416956,0
DEL1000647327,1/2/2021,16,Hurto (sin violencia),,,175,no,,1100426,Mataderos,9,-34.654379,-58.489372,0
DEL1000647328,1/2/2021,19,Robo (con violencia),,,178,si,ARR0217815,1100230,Almagro,5,-34.60971,-58.419918,0
DEL1000647329,1/2/2021,22,Hurto (sin violencia),,,71,si,ARR0217816,1100429,Flores,7,-34.650462,-58.445225,0
DEL1000647330,1/2/2021,5,Robo (con violencia),,,66,no,,1100028,Recoleta,2,-34.577331,-58.387953,0
DEL1000647331,1/2/2021,10,Robo (con violencia),,,109,no,,1100037,Parque Patricios,4,-34.631607,-58.408214,0
DEL1000647332,1/2/2021,23,Hurto (sin violencia),,,51,no,,1100342,Liniers,9,-34.64741,-58.510262,0
DEL1000647333,1/2/2021,12,Hurto (sin violencia),Hurto Automotor,,68,si,ARR0217817,1100131,Caballito,6,-34.609986,-58.449544,0
DEL1000647334,1/2/2021,16,Robo (con violencia),,,25,si,ARR0217818,1100373,Palermo,14,-34.585188,-58.42121,0
DEL1000647335,1/2/2021,11,Hurto (sin violencia),,,106,no,,1100199,Villa Urquiza,12,-34.567084,-58.487418,0
DEL1000647336,1/2/2021,9,Hurto (sin violencia),,,171,no,,1100114,Villa Urquiza,12,-34.572871,-58.489618,0
DEL1000647337,1/2/2021,13,Robo (con violencia),Con uso de moto,,119,no,,1100122,Belgrano,13,-34.556177,-58.463293,0
DEL1000647339,1/2/2021,12,Hurto (sin violencia),,,65,si,ARR0217819,1100178,Palermo,14,-34.584508,-58.417173,0
DEL1000647340,1/2/2021,16,Hurto (sin violencia),,,142,si,ARR0217820,1100567,San Nicolas,1,-34.602422,-58.379922,0
DEL1000647341,1/2/2021,17,Robo (con violencia),,Arma de fuego,48,no,,1100147,Villa Soldati,8,-34.65833,-58.453548,0
DEL1000647342,1/2/2021,20,Robo (con violencia),,,120,no,,1100556,Chacarita,15,-34.584705,-58.449736,0
DEL1000647343,1/2/2021,10,Hurto (sin violencia),,,171,si,ARR0217821,1100155,Retiro,1,-34.589527,-58.369635,0
DEL1000647344,1/2/2021,16,Robo (con violencia),,Arma de fuego,94,no,,1100469,Villa Soldati,8,-34.658825,-58.439533,0
DEL1000647345,1/2/2021,12,Hurto (sin violencia),,,162,no,,1100092,Constitución,1,-34.628011,-58.38058,0
DEL1000647347,1/2/2021,3,Robo (con violencia),,,78,no,,1100502,Palermo,14,-34.563955,-58.438062,0
DEL1000647348,1/2/2021,15,Robo (con violencia),,,41,no,,1100418,Balvanera,3,-34.599374,-58.411977,0
DEL1000647350,1/2/2021,7,Hurto (sin violencia),,,122,si,ARR0217824,1100118,Floresta,10,-34.619806,-58.489098,0
DEL1000647351,1/2/2021,20,Robo (con violencia),,,173,si,ARR0217825,1100299,Palermo,14,-34.585619,-58.439675,0
DEL1000647352,1/2/2021,21,Robo (con violencia),,,132,si,ARR0217826,1100112,Boca,4,-34.628288,-58.362016,0
DEL1000647353,1/2/2021,0,Robo (con violencia),,,56,si,ARR0217827,1100437,San Cristóbal,3,-34.620836,-58.398107,0
DEL1000647354,1/2/2021,22,Robo (con violencia),Con uso de moto,,57,no,,1100449,Flores,7,-34.64226,-58.447195,0
DEL1000647355,1/2/2021,16,Hurto (sin violencia),,,65,no,,1100476,Balvanera,3,-34.609084,-58.407631,0
DEL1000647357,1/2/2021,18,Robo (con violencia),,,75,si,ARR0217829,1100342,Parque Chacabuco,7,-34.632238,-58.446001,0
DEL1000647358,1/2/2021,10,Robo (con violencia),,,36,si,ARR0217830,1100404,Caballito,6,-34.619547,-58.438849,0
DEL1000647359,1/2/2021,14,Robo (con violencia),,Arma cortante,177,no,,1100505,Monserrat,1,-34.615266,-58.381232,0
DEL1000647360,1/2/2021,21,Hurto (sin violencia),,,94,no,,1100183,Parque Avellaneda,9,-34.655052,-58.472647,0
DEL1000647361,1/3/2021,1,Lesiones,Siniestro Vial,,107,no,,1100423,Villa Real,10,-34.625715,-58.529911,1
DEL1000647362,1/3/2021,0,Lesiones,Siniestro Vial,,170,si,ARR0217831,1100518,Villa Devoto,11,-34.590359,-58.515369,0
DEL1000647363,1/3/2021,2,Lesiones,Siniestro Vial,,141,si,ARR0217832,1100258,San Telmo,1,-34.625193,-58.36798,0
DEL1000647364,1/3/2021,8,Lesiones,Siniestro Vial,,118,no,,1100216,Almagro,5,-34.611479,-58.421014,1
DEL1000647365,1/3/2021,9,Lesiones,Siniestro Vial,,70,si,ARR0217833,1100125,Saavedra,12,-34.56239,-58.505416,0
DEL1000647366,1/3/2021,12,Lesiones,Siniestro Vial,,35,si,ARR0217834,1100130,Villa Ortuzar,15,-34.578277,-58.461764,0
DEL1000647367,1/3/2021,14,Lesiones,Siniestro Vial,,51,no,,1100207,Boedo,5,-34.62583,-58.418829,1
DEL1000647368,1/3/2021,14,Lesiones,Siniestro Vial,,120,si,ARR0217835,1100326,Flores,7,-34.640294,-58.456081,0
DEL1000647369,1/3/2021,20,Lesiones,Siniestro Vial,,137,si,ARR0217836,1100041,Villa Gral. Mitre,11,-34.616938,-58.473044,0
DEL1000647370,1/3/2021,21,Lesiones,Siniestro Vial,,90,si,ARR0217837,1100507,Villa Luro,10,-34.638084,-58.503936,0
DEL1000647371,1/3/2021,23,Lesiones,Siniestro Vial,,54,no,,1100489,Almagro,5,-34.620345,-58.424161,1
DEL1000647372,1/3/2021,22,Lesiones,Siniestro Vial,,155,si,ARR0217838,1100204,Palermo,14,-34.584798,-58.407097,0
DEL1000647373,1/3/2021,2,Lesiones,Siniestro Vial,,101,si,ARR0217839,1100227,Caballito,6,-34.625133,-58.42718,0
DEL1000647374,1/3/2021,0,Robo (con violencia),,,162,no,,1100396,Constitución,1,-34.628575,-58.382839,0
DEL1000647375,1/3/2021,10,Hurto (sin violencia),,,81,no,,1100165,Villa Luro,10,-34.632794,-58.502405,0
DEL1000647377,1/3/2021,0,Robo (con violencia),,,43,si,ARR0217840,1100584,Constitución,1,-34.626116,-58.38506,0
DEL1000647378,1/3/2021,2,Robo (con violencia),,,93,si,ARR0217841,1100496,Villa Pueyrredón,12,-34.588564,-58.498363,0
DEL1000647379,1/3/2021,0,Hurto (sin violencia),,,136,no,,1100100,Palermo,14,-34.594008,-58.41565,0
DEL1000647381,1/3/2021,2,Robo (con violencia),,,54,si,ARR0217842,1100403,Villa Crespo,15,-34.600183,-58.441157,0
DEL1000647382,1/3/2021,3,Robo (con violencia),,,75,si,ARR0217843,1100096,Balvanera,3,-34.613828,-58.407981,0
DEL1000647383,1/3/2021,9,Robo (con violencia),,,163,no,,1100585,San Nicolas,1,-34.600724,-58.37142,0
DEL1000647384,1/3/2021,1,Hurto (sin violencia),,,121,no,,1100422,Almagro,5,-34.617807,-58.421508,0
DEL1000647385,1/3/2021,4,Robo (con violencia),,,57,no,,1100434,Recoleta,2,-34.595802,-58.396223,0
DEL1000647386,1/3/2021,4,Hurto (sin violencia),,,144,si,ARR0217844,1100075,Palermo,14,-34.583427,-58.40205,0
DEL1000647387,1/3/2021,4,Robo (con violencia),,,30,si,ARR0217845,1100511,Caballito,6,-34.625896,-58.436015,0
DEL1000647388,1/3/2021,5,Robo (con violencia),,Arma cortante,87,no,,1100024,Nueva Pompeya,4,-34.651084,-58.409532,0
DEL1000647389,1/3/2021,5,Hurto (sin violencia),Hurto Automotor,,161,no,,1100161,Palermo,14,-34.589179,-58.432909,0
DEL1000647390,1/3/2021,6,Robo (con violencia),,Arma de fuego,145,no,,1100526,Palermo,14,-34.585246,-58.412526,0
DEL1000647391,1/3/2021,6,Robo (con violencia),,,135,no,,1100254,Palermo,14,-34.582236,-58.410194,0
DEL1000647392,1/3/2021,6,Robo (con violencia),,,130,no,,1100020,Chacarita,15,-34.582034,-58.447095,0
DEL1000647393,1/3/2021,6,Hurto (sin violencia),,,128,si,ARR0217846,1100386,Villa Pueyrredón,12,-34.582109,-58.497724,0
DEL1000647394,1/3/2021,7,Robo (con violencia),,Arma cortante,25,no,,1100348,Parque Patricios,4,-34.635828,-58.391954,0
DEL1000647395,1/3/2021,7,Hurto (sin violencia),,,120,no,,1100051,Parque Patricios,4,-34.639628,-58.40515,0
DEL1000647396,1/3/2021,7,Robo (con violencia),,,139,si,ARR0217847,1100591,Balvanera,3,-34.612179,-58.401555,0
DEL1000647397,1/3/2021,6,Robo (con violencia),,,177,no,,1100433,Floresta,10,-34.632061,-58.474604,0
DEL1000647398,1/3/2021,8,Robo (con violencia),,,177,si,ARR0217848,1100219,Villa Gral. Mitre,11,-34.609965,-58.478756,0
DEL1000647399,1/3/2021,5,Hurto (sin violencia),,,114,no,,1100522,Palermo,14,-34.579593,-58.424123,0
DEL1000647400,1/3/2021,1,Hurto (sin violencia),,,41,no,,1100313,Recoleta,2,-34.587431,-58.398694,0
DEL1000647401,1/3/2021,10,Robo (con violencia),,,147,no,,1100294,Parque Patricios,4,-34.630364,-58.396264,0
DEL1000647402,1/3/2021,2,Hurto (sin violencia),,,103,si,ARR0217849,1100157,Balvanera,3,-34.608371,-58.403376,0
DEL1000647403,1/3/2021,3,Robo (con violencia),,,52,no,,1100517,Palermo,14,-34.586317,-58.428597,0
DEL1000647404,1/3/2021,10,Hurto (sin violencia),,,112,no,,1100495,Villa Real,10,-34.615906,-58.528972,0
DEL1000647405,1/3/2021,10,Robo (con violencia),,,52,no,,1100393,Boca,4,-34.641724,-58.358659,0
DEL1000647406,1/3/2021,10,Robo (con violencia),,,45,no,,1100096,Constitución,1,-34.623485,-58.377091,0
DEL1000647407,1/3/2021,10,Robo (con violencia),,,66,si,ARR0217850,1100407,Recoleta,2,-34.59279,-58.401715,0
DEL1000647408,1/3/2021,6,Robo (con violencia),,,59,no,,1100373,Recoleta,2,-34.594996,-58.40124,0
DEL1000647409,1/3/2021,13,Hurto (sin violencia),Hurto Automotor,,48,no,,1100545,Parque Chacabuco,7,-34.635994,-58.438966,0
DEL1000647410,1/3/2021,12,Hurto (sin violencia),,,165,si,ARR0217851,1100264,Almagro,5,-34.612799,-58.414958,0
DEL1000647411,1/3/2021,14,Robo (con violencia),,,127,no,,1100581,Recoleta,2,-34.594442,-58.402354,0
DEL1000647412,1/3/2021,14,Hurto (sin violencia),,,65,si,ARR0217852,1100147,Balvanera,3,-34.602561,-58.395456,0
DEL1000647413,1/3/2021,13,Robo (con violencia),,,132,no,,1100232,Belgrano,13,-34.566011,-58.460351,0
DEL1000647414,1/3/2021,0,Robo (con violencia),,Arma cortante,22,no,,1100459,Palermo,14,-34.587788,-58.420172,0
DEL1000647415,1/3/2021,10,Robo (con violencia),,,148,si,ARR0217853,1100499,Nueva Pompeya,4,-34.64156,-58.417986,0
DEL1000647416,1/3/2021,14,Hurto (sin violencia),Hurto Automotor,,39,si,ARR0217854,1100008,Constitución,1,-34.621048,-58.384354,0
DEL1000647417,1/3/2021,16,Hurto (sin violencia),,,169,no,,1100183,San Nicolas,1,-34.604479,-58.391743,0
DEL1000647418,1/3/2021,16,Robo (con violencia),,,27,si,ARR0217855,1100435,San Nicolas,1,-34.602257,-58.370662,0
DEL1000647419,1/3/2021,15,Robo (con violencia),,,156,si,ARR0217856,1100398,Balvanera,3,-34.598138,-58.406936,0
DEL1000647420,1/3/2021,16,Hurto (sin violencia),,,116,no,,1100095,Palermo,14,-34.573127,-58.429893,0
DEL1000647421,1/3/2021,17,Robo (con violencia),,,149,si,ARR0217857,1100406,Villa Lugano,8,-34.663153,-58.472026,0
DEL1000647422,1/3/2021,12,Robo (con violencia),,Arma de fuego,114,no,,1100364,Villa Soldati,8,-34.6624,-58.453152,0
DEL1000647423,1/3/2021,15,Hurto (sin violencia),,,142,si,ARR0217858,1100251,Villa Urquiza,12,-34.582164,-58.485439,0
DEL1000647424,1/3/2021,17,Robo (con violencia),,,111,no,,1100341,Flores,7,-34.642415,-58.46799,0
DEL1000647425,1/3/2021,15,Robo (con violencia),Con uso de moto,,161,si,ARR0217859,1100473,Palermo,14,-34.576844,-58.411393,0
DEL1000647426,1/3/2021,16,Hurto (sin violencia),Hurto Automotor,,105,no,,1100356,Villa Crespo,15,-34.605,-58.444491,0
DEL1000647427,1/3/2021,18,Robo (con violencia),,,107,si,ARR0217860,1100451,Palermo,14,-34.596504,-58.419968,0
DEL1000647428,1/3/2021,17,Robo (con violencia),,,73,si,ARR0217861,1100079,Villa Lugano,8,-34.683043,-58.47462,0
DEL1000647429,1/3/2021,15,Robo (con violencia),,Arma de fuego,174,no,,1100061,Belgrano,13,-34.556511,-58.461782,0
DEL1000647430,1/3/2021,19,Hurto (sin violencia),Hurto Automotor,,163,no,,1100412,Saavedra,12,-34.550459,-58.499048,0
DEL1000647431,1/3/2021,19,Robo (con violencia),,,70,si,ARR0217862,1100262,Barracas,4,-34.65152,-58.394843,0
DEL1000647432,1/3/2021,4,Hurto (sin violencia),,,58,si,ARR0217863,1100310,Palermo,14,-34.563022,-58.439187,0
DEL1000647433,1/3/2021,1,Robo (con violencia),,Arma de fuego,115,no,,1100177,Almagro,5,-34.601308,-58.431403,0
DEL1000647434,1/3/2021,18,Robo (con violencia),,,148,si,ARR0217864,1100199,Saavedra,12,-34.552592,-58.477924,0
DEL1000647435,1/3/2021,17,Hurto (sin violencia),,,77,no,,1100474,Recoleta,2,-34.592327,-58.411778,0
DEL1000647436,1/3/2021,19,Robo (con violencia),,,84,no,,1100304,Recoleta,2,-34.58967,-58.399013,0
DEL1000647437,1/3/2021,17,Hurto (sin violencia),Hurto Automotor,,33,si,ARR0217865,1100268,Paternal,15,-34.602164,-58.469292,0
DEL1000647438,1/3/2021,19,Robo (con violencia),,,164,si,ARR0217866,1100409,Flores,7,-34.651062,-58.444408,0
DEL1000647439,1/3/2021,19,Hurto (sin violencia),,,128,si,ARR0217867,1100526,Villa Pueyrredón,12,-34.584799,-58.507713,0
DEL1000647440,1/3/2021,19,Robo (con violencia),,,54,si,ARR0217868,1100595,Villa Riachuelo,8,-34.694778,-58.466722,0
DEL1000647441,1/3/2021,18,Hurto (sin violencia),,,147,no,,1100512,Palermo,14,-34.58893,-58.426626,0
DEL1000647442,1/3/2021,19,Robo (con violencia),,,95,no,,1100385,Villa Urquiza,12,-34.57785,-58.477446,0
DEL1000647443,1/3/2021,20,Robo (con violencia),,,32,no,,1100397,Caballito,6,-34.618289,-58.431338,0
DEL1000647444,1/3/2021,20,Robo (con violencia),Robo Automotor,Arma de fuego,84,no,,1100287,Boca,4,-34.635918,-58.360375,0
DEL1000647445,1/3/2021,20,Hurto (sin violencia),,,152,si,ARR0217869,1100407,Palermo,14,-34.588236,-58.431028,0
DEL1000647446,1/3/2021,20,Robo (con violencia),,,97,si,ARR0217870,1100431,Belgrano,13,-34.56002,-58.458255,0
DEL1000647447,1/3/2021,20,Robo (con violencia),,,29,si,ARR0217871,1100005,Liniers,9,-34.644442,-58.520381,0
DEL1000647448,1/3/2021,19,Robo (con violencia),,,58,no,,1100128,Villa Urquiza,12,-34.571373,-58.474669,0
DEL1000647449,1/3/2021,20,Robo (con violencia),,Arma de fuego,159,no,,1100485,Constitución,1,-34.632381,-58.39046,0
DEL1000647450,1/3/2021,17,Robo (con violencia),,Arma cortante,36,no,,1100114,Villa Urquiza,12,-34.572043,-58.496493,0
DEL1000647451,1/3/2021,21,Robo (con violencia),,,161,si,ARR0217872,1100323,Recoleta,2,-34.594643,-58.387297,0
DEL1000647452,1/3/2021,20,Robo (con violencia),,Arma de fuego,145,no,,1100461,Palermo,14,-34.569098,-58.415424,0
DEL1000647453,1/3/2021,23,Robo (con violencia),,,143,no,,1100113,Palermo,14,-34.567919,-58.401943,0
DEL1000647454,1/3/2021,23,Robo (con violencia),,,73,si,ARR0217873,1100545,Colegiales,13,-34.568661,-58.447736,0
DEL1000647455,1/3/2021,22,Robo (con violencia),,,54,no,,1100023,Recoleta,2,-34.593708,-58.402128,0
DEL1000647456,1/3/2021,23,Hurto (sin violencia),,,179,si,ARR0217874,1100276,Constitución,1,-34.630918,-58.383745,0
DEL1000647457,1/3/2021,23,Hurto (sin violencia),,,60,no,,1100468,Barracas,4,-34.645955,-58.368464,0
DEL1000647458,1/3/2021,0,Robo (con violencia),,Arma cortante,79,no,,1100038,Balvanera,3,-34.60971,-58.407549,0
DEL1000647459,1/3/2021,23,Robo (con violencia),,,114,no,,1100065,Palermo,14,-34.566685,-58.435942,0
DEL1000647460,1/3/2021,23,Hurto (sin violencia),Hurto Automotor,,25,no,,1100245,Palermo,14,-34.588108,-58.425288,0
DEL1000647461,1/3/2021,23,Robo (con violencia),,,172,no,,1100212,Villa Crespo,15,-34.604159,-58.445323,0
